STATIONS_ID;MESS_DATUM;QN_4;TT_TER;RF_TER;eor
       3289;1997021107;   10;    1.7;  77.0;eor
       3289;1997021114;   10;    7.1;  51.0;eor
       3289;1997021121;   10;    3.4;  73.0;eor
       3289;1997021207;   10;    5.2;  92.0;eor
       3289;1997021214;   10;   10.5;  83.0;eor
       3289;1997021221;   10;    9.2;  76.0;eor
       3289;1997021307;   10;    8.0;  80.0;eor
       3289;1997021314;   10;    6.8;  73.0;eor
       3289;1997021321;   10;    2.4;  94.0;eor
       3289;1997021407;   10;    2.3;  76.0;eor
       3289;1997021414;   10;    5.2;  60.0;eor
       3289;1997021421;   10;    1.4;  90.0;eor
       3289;1997021507;   10;   -1.2;  98.0;eor
       3289;1997021514;   10;    3.2;  71.0;eor
       3289;1997021521;   10;    0.8;  91.0;eor
       3289;1997021607;   10;    0.4;  97.0;eor
       3289;1997021614;   10;    1.6;  84.0;eor
       3289;1997021621;   10;   -1.2;  96.0;eor
       3289;1997021707;   10;   -1.0;  88.0;eor
       3289;1997021714;   10;    4.2;  68.0;eor
       3289;1997021721;   10;    2.8;  91.0;eor
       3289;1997021807;   10;    3.4;  86.0;eor
       3289;1997021814;   10;    5.5;  85.0;eor
       3289;1997021821;   10;    3.8;  82.0;eor
       3289;1997021907;   10;    1.4;  90.0;eor
       3289;1997021914;   10;    4.8;  68.0;eor
       3289;1997021921;   10;    2.6;  74.0;eor
       3289;1997022007;   10;    2.8;  88.0;eor
       3289;1997022014;   10;    6.8;  55.0;eor
       3289;1997022021;   10;    3.6;  75.0;eor
       3289;1997022107;   10;    6.4;  71.0;eor
       3289;1997022114;   10;    7.8;  75.0;eor
       3289;1997022121;   10;    6.7;  96.0;eor
       3289;1997022207;   10;    4.4;  99.0;eor
       3289;1997022214;   10;   11.2;  69.0;eor
       3289;1997022221;   10;    6.8;  83.0;eor
       3289;1997022307;   10;    4.2;  94.0;eor
       3289;1997022314;   10;   12.0;  65.0;eor
       3289;1997022321;   10;    9.7;  73.0;eor
       3289;1997022407;   10;    9.0;  74.0;eor
       3289;1997022414;   10;   13.0;  65.0;eor
       3289;1997022421;   10;   10.8;  81.0;eor
       3289;1997022507;   10;   11.6;  78.0;eor
       3289;1997022514;   10;    9.2;  88.0;eor
       3289;1997022521;   10;    8.0;  82.0;eor
       3289;1997022607;   10;    6.7;  88.0;eor
       3289;1997022614;   10;    7.0;  72.0;eor
       3289;1997022621;   10;    3.2;  89.0;eor
       3289;1997022707;   10;    3.8;  97.0;eor
       3289;1997022714;   10;    1.9;  90.0;eor
       3289;1997022721;   10;   -0.2;  98.0;eor
       3289;1997022807;   10;    2.7;  89.0;eor
       3289;1997022814;   10;    9.8;  50.0;eor
       3289;1997022821;   10;    7.1;  56.0;eor
       3289;1997030107;   10;    7.3;  61.0;eor
       3289;1997030114;   10;   13.7;  54.0;eor
       3289;1997030121;   10;    8.0;  82.0;eor
       3289;1997030207;   10;    8.0;  78.0;eor
       3289;1997030214;   10;   16.6;  51.0;eor
       3289;1997030221;   10;   11.6;  66.0;eor
       3289;1997030307;   10;    5.2;  92.0;eor
       3289;1997030314;   10;    8.1;  68.0;eor
       3289;1997030321;   10;    3.8;  87.0;eor
       3289;1997030407;   10;    3.6;  94.0;eor
       3289;1997030414;   10;    9.5;  64.0;eor
       3289;1997030421;   10;    5.9;  89.0;eor
       3289;1997030507;   10;    4.6;  97.0;eor
       3289;1997030514;   10;   11.1;  77.0;eor
       3289;1997030521;   10;    7.0;  93.0;eor
       3289;1997030607;   10;    7.5;  99.0;eor
       3289;1997030614;   10;    8.3;  86.0;eor
       3289;1997030621;   10;    6.3;  93.0;eor
       3289;1997030707;   10;    4.0;  97.0;eor
       3289;1997030714;   10;   12.4;  57.0;eor
       3289;1997030721;   10;    2.5;  89.0;eor
       3289;1997030807;   10;   -0.6;  98.0;eor
       3289;1997030814;   10;   13.7;  52.0;eor
       3289;1997030821;   10;    4.5;  90.0;eor
       3289;1997030907;   10;    0.9;  98.0;eor
       3289;1997030914;   10;   13.4;  59.0;eor
       3289;1997030921;   10;    3.6;  94.0;eor
       3289;1997031007;   10;    4.3;  85.0;eor
       3289;1997031014;   10;   17.3;  43.0;eor
       3289;1997031021;   10;    5.9;  85.0;eor
       3289;1997031107;   10;    0.6;  97.0;eor
       3289;1997031114;   10;   15.7;  47.0;eor
       3289;1997031121;   10;    5.1;  96.0;eor
       3289;1997031207;   10;    3.4;  98.0;eor
       3289;1997031214;   10;   14.0;  68.0;eor
       3289;1997031221;   10;    5.5;  89.0;eor
       3289;1997031307;   10;    7.4;  85.0;eor
       3289;1997031314;   10;   10.2;  75.0;eor
       3289;1997031321;   10;    6.3;  91.0;eor
       3289;1997031407;   10;    4.6;  94.0;eor
       3289;1997031414;   10;    9.7;  67.0;eor
       3289;1997031421;   10;    6.1;  96.0;eor
       3289;1997031507;   10;    7.2;  87.0;eor
       3289;1997031514;   10;    7.8;  89.0;eor
       3289;1997031521;   10;    8.0;  95.0;eor
       3289;1997031607;   10;    4.5;  91.0;eor
       3289;1997031614;   10;    3.0;  95.0;eor
       3289;1997031621;   10;    2.7;  97.0;eor
       3289;1997031707;   10;    4.9;  93.0;eor
       3289;1997031714;   10;    1.8;  90.0;eor
       3289;1997031721;   10;    0.6;  97.0;eor
       3289;1997031807;   10;    0.0;  93.0;eor
       3289;1997031814;   10;    6.2;  76.0;eor
       3289;1997031821;   10;    6.1;  82.0;eor
       3289;1997031907;   10;    4.3;  88.0;eor
       3289;1997031914;   10;    6.6;  79.0;eor
       3289;1997031921;   10;    4.8;  94.0;eor
       3289;1997032007;   10;   -1.6;  91.0;eor
       3289;1997032014;   10;   -1.2;  92.0;eor
       3289;1997032021;   10;   -1.8;  83.0;eor
       3289;1997032107;   10;    0.2;  93.0;eor
       3289;1997032114;   10;    5.2;  78.0;eor
       3289;1997032121;   10;    1.0;  97.0;eor
       3289;1997032207;   10;   -0.2;  79.0;eor
       3289;1997032214;   10;    2.2;  73.0;eor
       3289;1997032221;   10;   -1.2;  93.0;eor
       3289;1997032307;   10;    0.0;  83.0;eor
       3289;1997032314;   10;    1.8;  95.0;eor
       3289;1997032321;   10;    0.8;  93.0;eor
       3289;1997032407;   10;    1.2;  92.0;eor
       3289;1997032414;   10;    4.9;  79.0;eor
       3289;1997032421;   10;    3.0;  92.0;eor
       3289;1997032507;   10;    2.4;  95.0;eor
       3289;1997032514;   10;    6.3;  73.0;eor
       3289;1997032521;   10;    2.8;  86.0;eor
       3289;1997032607;   10;    3.1;  89.0;eor
       3289;1997032614;   10;    9.6;  67.0;eor
       3289;1997032621;   10;    9.1;  69.0;eor
       3289;1997032707;   10;    9.4;  86.0;eor
       3289;1997032714;   10;   13.3;  48.0;eor
       3289;1997032721;   10;   10.6;  78.0;eor
       3289;1997032807;   10;    6.4;  79.0;eor
       3289;1997032814;   10;    7.4;  65.0;eor
       3289;1997032821;   10;    3.4;  79.0;eor
       3289;1997032907;   10;    3.0;  79.0;eor
       3289;1997032914;   10;    7.0;  66.0;eor
       3289;1997032921;   10;    3.0;  85.0;eor
       3289;1997033007;   10;    1.6;  89.0;eor
       3289;1997033014;   10;    5.0;  94.0;eor
       3289;1997033021;   10;    3.0;  97.0;eor
       3289;1997033107;   10;    5.1;  93.0;eor
       3289;1997033114;   10;   14.0;  44.0;eor
       3289;1997033121;   10;    5.5;  85.0;eor
       3289;1997040107;   10;    3.1;  97.0;eor
       3289;1997040114;   10;   15.5;  46.0;eor
       3289;1997040121;   10;    6.3;  85.0;eor
       3289;1997040207;   10;    3.8;  97.0;eor
       3289;1997040214;   10;   16.8;  49.0;eor
       3289;1997040221;   10;    6.0;  86.0;eor
       3289;1997040307;   10;    5.3;  93.0;eor
       3289;1997040314;   10;   16.4;  44.0;eor
       3289;1997040321;   10;    6.2;  72.0;eor
       3289;1997040407;   10;    1.7;  85.0;eor
       3289;1997040414;   10;    5.4;  65.0;eor
       3289;1997040421;   10;    1.0;  85.0;eor
       3289;1997040507;   10;    1.3;  79.0;eor
       3289;1997040514;   10;    3.4;  82.0;eor
       3289;1997040521;   10;    6.5;  88.0;eor
       3289;1997040607;   10;    1.2;  87.0;eor
       3289;1997040614;   10;    4.9;  60.0;eor
       3289;1997040621;   10;    0.2;  71.0;eor
       3289;1997040707;   10;   -1.6;  84.0;eor
       3289;1997040714;   10;    6.4;  35.0;eor
       3289;1997040721;   10;   -2.0;  79.0;eor
       3289;1997040807;   10;   -1.8;  80.0;eor
       3289;1997040814;   10;   10.0;  33.0;eor
       3289;1997040821;   10;    1.1;  73.0;eor
       3289;1997040907;   10;   -0.4;  89.0;eor
       3289;1997040914;   10;   15.0;  38.0;eor
       3289;1997040921;   10;    4.6;  80.0;eor
       3289;1997041007;   10;    3.9;  82.0;eor
       3289;1997041014;   10;   12.7;  50.0;eor
       3289;1997041021;   10;    7.1;  68.0;eor
       3289;1997041107;   10;    9.0;  65.0;eor
       3289;1997041114;   10;    4.0;  79.0;eor
       3289;1997041121;   10;    2.3;  67.0;eor
       3289;1997041207;   10;    1.8;  77.0;eor
       3289;1997041214;   10;    6.9;  45.0;eor
       3289;1997041221;   10;    2.2;  95.0;eor
       3289;1997041307;   10;   -1.8;  98.0;eor
       3289;1997041314;   10;    9.0;  40.0;eor
       3289;1997041321;   10;    5.6;  65.0;eor
       3289;1997041407;   10;    4.6;  94.0;eor
       3289;1997041414;   10;    8.1;  82.0;eor
       3289;1997041421;   10;    6.2;  84.0;eor
       3289;1997041507;   10;    1.0;  90.0;eor
       3289;1997041514;   10;    6.8;  38.0;eor
       3289;1997041521;   10;    3.5;  55.0;eor
       3289;1997041607;   10;    1.2;  78.0;eor
       3289;1997041614;   10;    4.5;  51.0;eor
       3289;1997041621;   10;   -1.6;  89.0;eor
       3289;1997041707;   10;    0.1;  93.0;eor
       3289;1997041714;   10;    6.8;  53.0;eor
       3289;1997041721;   10;    4.8;  77.0;eor
       3289;1997041807;   10;    2.9;  80.0;eor
       3289;1997041814;   10;   13.6;  34.0;eor
       3289;1997041821;   10;    5.4;  77.0;eor
       3289;1997041907;   10;    3.2;  94.0;eor
       3289;1997041914;   10;    5.4;  56.0;eor
       3289;1997041921;   10;    1.1;  78.0;eor
       3289;1997042007;   10;    0.5;  83.0;eor
       3289;1997042014;   10;    6.2;  46.0;eor
       3289;1997042021;   10;   -1.6;  78.0;eor
       3289;1997042107;   10;   -0.8;  78.0;eor
       3289;1997042114;   10;    8.1;  38.0;eor
       3289;1997042121;   10;    0.2;  71.0;eor
       3289;1997042207;   10;    0.3;  77.0;eor
       3289;1997042214;   10;    6.0;  63.0;eor
       3289;1997042221;   10;    3.2;  88.0;eor
       3289;1997042307;   10;    2.8;  69.0;eor
       3289;1997042314;   10;    9.5;  38.0;eor
       3289;1997042321;   10;    2.2;  69.0;eor
       3289;1997042407;   10;    7.7;  50.0;eor
       3289;1997042414;   10;   15.6;  30.0;eor
       3289;1997042421;   10;    8.3;  52.0;eor
       3289;1997042507;   10;   10.2;  59.0;eor
       3289;1997042514;   10;   14.2;  43.0;eor
       3289;1997042521;   10;    8.3;  89.0;eor
       3289;1997042607;   10;    7.4;  96.0;eor
       3289;1997042614;   10;   10.0;  82.0;eor
       3289;1997042621;   10;    8.2;  89.0;eor
       3289;1997042707;   10;    8.8;  90.0;eor
       3289;1997042714;   10;   11.5;  90.0;eor
       3289;1997042721;   10;   10.8;  80.0;eor
       3289;1997042807;   10;   11.3;  80.0;eor
       3289;1997042814;   10;   15.2;  52.0;eor
       3289;1997042821;   10;   11.7;  81.0;eor
       3289;1997042907;   10;   10.2;  83.0;eor
       3289;1997042914;   10;   11.8;  78.0;eor
       3289;1997042921;   10;    9.2;  89.0;eor
       3289;1997043007;   10;    8.5;  94.0;eor
       3289;1997043014;   10;    9.2;  83.0;eor
       3289;1997043021;   10;    8.2;  95.0;eor
       3289;1997050107;   10;    7.6;  92.0;eor
       3289;1997050114;   10;   15.0;  59.0;eor
       3289;1997050121;   10;    7.2;  90.0;eor
       3289;1997050207;   10;    8.1;  91.0;eor
       3289;1997050214;   10;   20.6;  45.0;eor
       3289;1997050221;   10;   11.2;  82.0;eor
       3289;1997050307;   10;   13.4;  76.0;eor
       3289;1997050314;   10;   22.6;  43.0;eor
       3289;1997050321;   10;   11.9;  82.0;eor
       3289;1997050407;   10;   11.8;  90.0;eor
       3289;1997050414;   10;   20.8;  52.0;eor
       3289;1997050421;   10;   15.6;  76.0;eor
       3289;1997050507;   10;   15.8;  74.0;eor
       3289;1997050514;   10;   16.9;  71.0;eor
       3289;1997050521;   10;   13.4;  72.0;eor
       3289;1997050607;   10;   14.2;  68.0;eor
       3289;1997050614;   10;   20.4;  46.0;eor
       3289;1997050621;   10;    8.8;  88.0;eor
       3289;1997050707;   10;    2.8;  94.0;eor
       3289;1997050714;   10;    9.2;  54.0;eor
       3289;1997050721;   10;    3.0;  83.0;eor
       3289;1997050807;   10;    7.8;  73.0;eor
       3289;1997050814;   10;   13.4;  43.0;eor
       3289;1997050821;   10;    7.0;  87.0;eor
       3289;1997050907;   10;    8.4;  55.0;eor
       3289;1997050914;   10;   12.0;  58.0;eor
       3289;1997050921;   10;    6.3;  88.0;eor
       3289;1997051007;   10;    9.1;  78.0;eor
       3289;1997051014;   10;   13.6;  58.0;eor
       3289;1997051021;   10;    9.0;  74.0;eor
       3289;1997051107;   10;   13.5;  65.0;eor
       3289;1997051114;   10;   24.0;  29.0;eor
       3289;1997051121;   10;   15.8;  53.0;eor
       3289;1997051207;   10;   15.2;  66.0;eor
       3289;1997051214;   10;   18.2;  55.0;eor
       3289;1997051221;   10;   11.2;  82.0;eor
       3289;1997051307;   10;   11.1;  97.0;eor
       3289;1997051314;   10;   21.7;  53.0;eor
       3289;1997051321;   10;   15.2;  90.0;eor
       3289;1997051407;   10;   18.6;  74.0;eor
       3289;1997051414;   10;   27.5;  34.0;eor
       3289;1997051421;   10;   15.3;  89.0;eor
       3289;1997051507;   10;   14.3;  95.0;eor
       3289;1997051514;   10;   19.9;  74.0;eor
       3289;1997051521;   10;   17.4;  83.0;eor
       3289;1997051607;   10;   16.8;  88.0;eor
       3289;1997051614;   10;   28.0;  40.0;eor
       3289;1997051621;   10;   18.2;  82.0;eor
       3289;1997051707;   10;   20.2;  59.0;eor
       3289;1997051714;   10;   29.4;  29.0;eor
       3289;1997051721;   10;   17.0;  75.0;eor
       3289;1997051807;   10;   21.2;  58.0;eor
       3289;1997051814;   10;   29.2;  29.0;eor
       3289;1997051821;   10;   15.4;  94.0;eor
       3289;1997051907;   10;   16.0;  79.0;eor
       3289;1997051914;   10;   23.2;  44.0;eor
       3289;1997051921;   10;   14.7;  78.0;eor
       3289;1997052007;   10;   18.3;  71.0;eor
       3289;1997052014;   10;   21.3;  54.0;eor
       3289;1997052021;   10;   13.1;  86.0;eor
       3289;1997052107;   10;   13.8;  72.0;eor
       3289;1997052114;   10;   16.1;  60.0;eor
       3289;1997052121;   10;   10.8;  80.0;eor
       3289;1997052207;   10;   11.4;  93.0;eor
       3289;1997052214;   10;   10.6;  76.0;eor
       3289;1997052221;   10;    9.2;  90.0;eor
       3289;1997052307;   10;    9.8;  82.0;eor
       3289;1997052314;   10;   10.5;  72.0;eor
       3289;1997052321;   10;    7.4;  88.0;eor
       3289;1997052407;   10;    6.0;  94.0;eor
       3289;1997052414;   10;   10.0;  59.0;eor
       3289;1997052421;   10;    4.4;  87.0;eor
       3289;1997052507;   10;    7.1;  83.0;eor
       3289;1997052514;   10;   17.1;  44.0;eor
       3289;1997052521;   10;    8.0;  80.0;eor
       3289;1997052607;   10;    8.6;  80.0;eor
       3289;1997052614;   10;   16.1;  50.0;eor
       3289;1997052621;   10;   10.7;  75.0;eor
       3289;1997052707;   10;    9.6;  83.0;eor
       3289;1997052714;   10;   12.1;  58.0;eor
       3289;1997052721;   10;    9.2;  75.0;eor
       3289;1997052807;   10;    6.2;  93.0;eor
       3289;1997052814;   10;   11.3;  68.0;eor
       3289;1997052821;   10;    8.2;  95.0;eor
       3289;1997052907;   10;    8.6;  91.0;eor
       3289;1997052914;   10;   17.1;  42.0;eor
       3289;1997052921;   10;   12.2;  58.0;eor
       3289;1997053007;   10;    8.3;  75.0;eor
       3289;1997053014;   10;   12.8;  52.0;eor
       3289;1997053021;   10;    6.3;  79.0;eor
       3289;1997053107;   10;    7.3;  58.0;eor
       3289;1997053114;   10;   13.6;  41.0;eor
       3289;1997053121;   10;    4.3;  83.0;eor
       3289;1997060107;   10;    6.2;  92.0;eor
       3289;1997060114;   10;   12.2;  71.0;eor
       3289;1997060121;   10;    8.0;  87.0;eor
       3289;1997060207;   10;   10.6;  88.0;eor
       3289;1997060214;   10;   17.7;  53.0;eor
       3289;1997060221;   10;    9.4;  84.0;eor
       3289;1997060307;   10;   10.1;  74.0;eor
       3289;1997060314;   10;   18.9;  42.0;eor
       3289;1997060321;   10;    8.8;  78.0;eor
       3289;1997060407;   10;   12.4;  70.0;eor
       3289;1997060414;   10;   22.2;  39.0;eor
       3289;1997060421;   10;   11.2;  77.0;eor
       3289;1997060507;   10;   18.1;  51.0;eor
       3289;1997060514;   10;   24.3;  36.0;eor
       3289;1997060521;   10;   13.6;  68.0;eor
       3289;1997060607;   10;   16.8;  71.0;eor
       3289;1997060614;   10;   23.2;  46.0;eor
       3289;1997060621;   10;   13.0;  75.0;eor
       3289;1997060707;   10;   17.2;  76.0;eor
       3289;1997060714;   10;   27.3;  32.0;eor
       3289;1997060721;   10;   15.2;  71.0;eor
       3289;1997060807;   10;   17.0;  73.0;eor
       3289;1997060814;   10;   22.2;  41.0;eor
       3289;1997060821;   10;   16.8;  81.0;eor
       3289;1997060907;   10;   16.8;  76.0;eor
       3289;1997060914;   10;   23.2;  41.0;eor
       3289;1997060921;   10;   15.4;  75.0;eor
       3289;1997061007;   10;   15.3;  78.0;eor
       3289;1997061014;   10;   26.2;  40.0;eor
       3289;1997061021;   10;   14.8;  71.0;eor
       3289;1997061107;   10;   18.8;  67.0;eor
       3289;1997061114;   10;   28.5;  35.0;eor
       3289;1997061121;   10;   18.2;  60.0;eor
       3289;1997061207;   10;   18.6;  84.0;eor
       3289;1997061214;   10;   26.2;  51.0;eor
       3289;1997061221;   10;   17.2;  74.0;eor
       3289;1997061307;   10;   17.8;  76.0;eor
       3289;1997061314;   10;   24.2;  45.0;eor
       3289;1997061321;   10;   15.8;  92.0;eor
       3289;1997061407;   10;   15.8;  92.0;eor
       3289;1997061414;   10;   18.2;  80.0;eor
       3289;1997061421;   10;   16.1;  85.0;eor
       3289;1997061507;   10;   15.4;  83.0;eor
       3289;1997061514;   10;   17.6;  61.0;eor
       3289;1997061521;   10;   12.8;  87.0;eor
       3289;1997061607;   10;   13.2;  89.0;eor
       3289;1997061614;   10;   18.2;  63.0;eor
       3289;1997061621;   10;   11.8;  82.0;eor
       3289;1997061707;   10;    9.2;  93.0;eor
       3289;1997061714;   10;   19.1;  50.0;eor
       3289;1997061721;   10;   11.2;  82.0;eor
       3289;1997061807;   10;   11.9;  80.0;eor
       3289;1997061814;   10;   11.2;  91.0;eor
       3289;1997061821;   10;    9.0;  94.0;eor
       3289;1997061907;   10;    7.8;  97.0;eor
       3289;1997061914;   10;   18.4;  50.0;eor
       3289;1997061921;   10;   11.9;  85.0;eor
       3289;1997062007;   10;   11.8;  93.0;eor
       3289;1997062014;   10;   14.8;  68.0;eor
       3289;1997062021;   10;   12.5;  80.0;eor
       3289;1997062107;   10;   15.9;  65.0;eor
       3289;1997062114;   10;   19.0;  66.0;eor
       3289;1997062121;   10;   12.4;  95.0;eor
       3289;1997062207;   10;   12.3;  85.0;eor
       3289;1997062214;   10;   14.1;  77.0;eor
       3289;1997062221;   10;   11.7;  83.0;eor
       3289;1997062307;   10;   13.5;  74.0;eor
       3289;1997062314;   10;   15.5;  69.0;eor
       3289;1997062321;   10;   12.1;  90.0;eor
       3289;1997062407;   10;   11.7;  77.0;eor
       3289;1997062414;   10;   12.7;  88.0;eor
       3289;1997062421;   10;   10.4;  91.0;eor
       3289;1997062507;   10;   11.1;  72.0;eor
       3289;1997062514;   10;   17.6;  56.0;eor
       3289;1997062521;   10;   11.6;  86.0;eor
       3289;1997062607;   10;   13.8;  90.0;eor
       3289;1997062614;   10;   15.8;  80.0;eor
       3289;1997062621;   10;   13.9;  87.0;eor
       3289;1997062707;   10;   14.6;  84.0;eor
       3289;1997062714;   10;   20.0;  68.0;eor
       3289;1997062721;   10;   12.8;  93.0;eor
       3289;1997062807;   10;   14.4;  96.0;eor
       3289;1997062814;   10;   24.1;  45.0;eor
       3289;1997062821;   10;   16.7;  88.0;eor
       3289;1997062907;   10;   18.6;  90.0;eor
       3289;1997062914;   10;   30.0;  53.0;eor
       3289;1997062921;   10;   16.6;  90.0;eor
       3289;1997063007;   10;   15.4;  96.0;eor
       3289;1997063014;   10;   19.5;  60.0;eor
       3289;1997063021;   10;   14.9;  74.0;eor
       3289;1997070107;   10;   14.4;  76.0;eor
       3289;1997070114;   10;   18.4;  64.0;eor
       3289;1997070121;   10;   11.6;  93.0;eor
       3289;1997070207;   10;   17.3;  70.0;eor
       3289;1997070214;   10;   25.1;  36.0;eor
       3289;1997070221;   10;   15.5;  82.0;eor
       3289;1997070307;   10;   16.6;  84.0;eor
       3289;1997070314;   10;   20.2;  65.0;eor
       3289;1997070321;   10;   15.2;  93.0;eor
       3289;1997070407;   10;   15.2;  90.0;eor
       3289;1997070414;   10;   13.4;  96.0;eor
       3289;1997070421;   10;   12.1;  90.0;eor
       3289;1997070507;   10;   14.7;  88.0;eor
       3289;1997070514;   10;   16.8;  84.0;eor
       3289;1997070521;   10;   13.2;  91.0;eor
       3289;1997070607;   10;   13.5;  78.0;eor
       3289;1997070614;   10;   14.2;  74.0;eor
       3289;1997070621;   10;   10.8;  92.0;eor
       3289;1997070707;   10;   13.3;  82.0;eor
       3289;1997070714;   10;   21.1;  55.0;eor
       3289;1997070721;   10;   15.3;  84.0;eor
       3289;1997070807;   10;   14.7;  85.0;eor
       3289;1997070814;   10;   19.4;  67.0;eor
       3289;1997070821;   10;   14.7;  88.0;eor
       3289;1997070907;   10;   14.2;  89.0;eor
       3289;1997070914;   10;   20.0;  67.0;eor
       3289;1997070921;   10;   12.6;  84.0;eor
       3289;1997071007;   10;   13.8;  92.0;eor
       3289;1997071014;   10;   21.8;  58.0;eor
       3289;1997071021;   10;   14.7;  85.0;eor
       3289;1997071107;   10;   15.1;  89.0;eor
       3289;1997071114;   10;   23.8;  41.0;eor
       3289;1997071121;   10;   13.8;  84.0;eor
       3289;1997071207;   10;   15.6;  82.0;eor
       3289;1997071214;   10;   23.1;  57.0;eor
       3289;1997071221;   10;   16.7;  90.0;eor
       3289;1997071307;   10;   17.4;  78.0;eor
       3289;1997071314;   10;   24.5;  46.0;eor
       3289;1997071321;   10;   14.4;  82.0;eor
       3289;1997071407;   10;   18.1;  72.0;eor
       3289;1997071414;   10;   22.5;  61.0;eor
       3289;1997071421;   10;   15.0;  95.0;eor
       3289;1997071507;   10;   15.1;  95.0;eor
       3289;1997071514;   10;   15.2;  90.0;eor
       3289;1997071521;   10;   13.4;  92.0;eor
       3289;1997071607;   10;   14.7;  89.0;eor
       3289;1997071614;   10;   19.7;  69.0;eor
       3289;1997071621;   10;   16.6;  86.0;eor
       3289;1997071707;   10;   16.8;  89.0;eor
       3289;1997071714;   10;   21.1;  67.0;eor
       3289;1997071721;   10;   16.8;  89.0;eor
       3289;1997071807;   10;   15.9;  90.0;eor
       3289;1997071814;   10;   16.4;  92.0;eor
       3289;1997071821;   10;   14.6;  97.0;eor
       3289;1997071907;   10;   14.2;  95.0;eor
       3289;1997071914;   10;   19.6;  63.0;eor
       3289;1997071921;   10;   14.0;  95.0;eor
       3289;1997072007;   10;   13.8;  90.0;eor
       3289;1997072014;   10;   13.8;  94.0;eor
       3289;1997072021;   10;   13.4;  99.0;eor
       3289;1997072107;   10;   14.6;  98.0;eor
       3289;1997072114;   10;   19.0;  87.0;eor
       3289;1997072121;   10;   16.2;  89.0;eor
       3289;1997072207;   10;   17.4;  93.0;eor
       3289;1997072214;   10;   24.0;  65.0;eor
       3289;1997072221;   10;   17.7;  90.0;eor
       3289;1997072307;   10;   16.5;  95.0;eor
       3289;1997072314;   10;   20.6;  72.0;eor
       3289;1997072321;   10;   15.4;  92.0;eor
       3289;1997072407;   10;   15.0;  95.0;eor
       3289;1997072414;   10;   22.4;  58.0;eor
       3289;1997072421;   10;   16.7;  89.0;eor
       3289;1997072507;   10;   16.6;  87.0;eor
       3289;1997072514;   10;   17.8;  84.0;eor
       3289;1997072521;   10;   14.9;  95.0;eor
       3289;1997072607;   10;   14.0;  90.0;eor
       3289;1997072614;   10;   16.2;  79.0;eor
       3289;1997072621;   10;   14.4;  92.0;eor
       3289;1997072707;   10;   17.8;  71.0;eor
       3289;1997072714;   10;   22.3;  60.0;eor
       3289;1997072721;   10;   16.3;  82.0;eor
       3289;1997072807;   10;   14.2;  84.0;eor
       3289;1997072814;   10;   21.9;  51.0;eor
       3289;1997072821;   10;   13.0;  85.0;eor
       3289;1997072907;   10;   14.3;  90.0;eor
       3289;1997072914;   10;   21.4;  55.0;eor
       3289;1997072921;   10;   13.2;  87.0;eor
       3289;1997073007;   10;   12.8;  98.0;eor
       3289;1997073014;   10;   25.0;  43.0;eor
       3289;1997073021;   10;   17.2;  71.0;eor
       3289;1997073107;   10;   16.0;  94.0;eor
       3289;1997073114;   10;   17.5;  66.0;eor
       3289;1997073121;   10;   12.3;  92.0;eor
       3289;1997080107;   10;   13.2;  93.0;eor
       3289;1997080114;   10;   16.3;  75.0;eor
       3289;1997080121;   10;   13.2;  94.0;eor
       3289;1997080207;   10;   15.0;  93.0;eor
       3289;1997080214;   10;   21.8;  59.0;eor
       3289;1997080221;   10;   16.6;  92.0;eor
       3289;1997080307;   10;   16.4;  90.0;eor
       3289;1997080314;   10;   24.1;  53.0;eor
       3289;1997080321;   10;   16.0;  87.0;eor
       3289;1997080407;   10;   17.3;  90.0;eor
       3289;1997080414;   10;   22.7;  76.0;eor
       3289;1997080421;   10;   18.7;  89.0;eor
       3289;1997080507;   10;   17.4;  92.0;eor
       3289;1997080514;   10;   23.1;  64.0;eor
       3289;1997080521;   10;   14.4;  86.0;eor
       3289;1997080607;   10;   14.9;  91.0;eor
       3289;1997080614;   10;   23.8;  54.0;eor
       3289;1997080621;   10;   14.8;  86.0;eor
       3289;1997080707;   10;   14.8;  94.0;eor
       3289;1997080714;   10;   25.0;  50.0;eor
       3289;1997080721;   10;   15.9;  86.0;eor
       3289;1997080807;   10;   15.2;  94.0;eor
       3289;1997080814;   10;   21.4;  68.0;eor
       3289;1997080821;   10;   14.7;  92.0;eor
       3289;1997080907;   10;   15.2;  96.0;eor
       3289;1997080914;   10;   26.0;  48.0;eor
       3289;1997080921;   10;   16.6;  83.0;eor
       3289;1997081007;   10;   16.4;  89.0;eor
       3289;1997081014;   10;   27.8;  38.0;eor
       3289;1997081021;   10;   15.4;  75.0;eor
       3289;1997081107;   10;   15.1;  86.0;eor
       3289;1997081114;   10;   29.1;  36.0;eor
       3289;1997081121;   10;   16.5;  73.0;eor
       3289;1997081207;   10;   16.5;  82.0;eor
       3289;1997081214;   10;   29.2;  34.0;eor
       3289;1997081221;   10;   16.6;  73.0;eor
       3289;1997081307;   10;   18.1;  70.0;eor
       3289;1997081314;   10;   30.0;  31.0;eor
       3289;1997081321;   10;   16.8;  79.0;eor
       3289;1997081407;   10;   18.1;  73.0;eor
       3289;1997081414;   10;   27.8;  46.0;eor
       3289;1997081421;   10;   16.8;  92.0;eor
       3289;1997081507;   10;   16.7;  94.0;eor
       3289;1997081514;   10;   23.8;  53.0;eor
